"group_id","logistic.R2","logistic.AICc","gompertz.R2","gompertz.AICc","quad.R2","quad.AICc","cubic.R2","cubic.AICc","Akaike_weight_logistic","Akaike_weight_gompertz","Akaike_weight_quad","Akaike_weight_cubic","PopBio_units","Temp"
92,0.778493111669362,39.444488435412,0.789424253490272,46.2211309278492,0.774253807301489,39.6530224696059,0.776409543106121,46.8808078766386,0.510457068803264,0.0172357426981981,0.459914002354247,0.0123931861442908,"N",5
93,0.971196817947158,14.4048230296205,0.965945989294173,27.9119805381477,0.969962311090141,14.7825262203506,0.970442087221405,26.6376135641475,0.546065407451549,0.000637092774074189,0.452092663729703,0.00120483604467387,"N",5
94,0.881925085929851,27.3629477010629,0.923622561899898,29.9043296031817,0.86227755036087,29.0560802122944,0.871711565638323,35.608861211272,0.579468518172128,0.162620681967728,0.248525406523597,0.00938539333654765,"N",8
95,0.98740754504996,0.450535476024985,0.987007364661148,9.76338411031124,0.948712036798807,14.4941181568557,0.986462551996959,10.1741549785686,0.982193742879603,0.00933120599039028,0.000876338578707282,0.0075987125512992,"N",8
96,0.900325560998124,23.6527494814008,0.944925804079995,24.4605751213682,0.870467117661458,26.5350299990189,0.891751632399555,31.8937920554905,0.520671672559093,0.34765368842847,0.123220988435362,0.00845365057707522,"N",8
97,0.859143542591649,31.6764755858717,0.925009516226968,32.0756276343343,0.84470630742397,32.7498201176303,0.845459953526767,40.0296400827539,0.413373535692971,0.338585147651701,0.241695667659555,0.00634564899577255,"N",8
98,0.814285883361161,35.514197766628,0.9074802277238,35.1828839122453,0.774600554664587,37.6445199915799,0.79539570394226,43.9130941332113,0.393724919040848,0.464661608786368,0.135706081005262,0.00590739116752254,"N",8
99,0.951700161790872,9.74353409053092,0.986436020997912,0.789121959303536,0.771843994706452,28.3747511037884,0.921379442062177,21.8757084442004,0.0112371033752012,0.988735812481199,1.01143273662531e-06,2.60727108636296e-05,"N",16
100,0.857571085365285,25.6587558369239,0.969320622674038,13.5214419220802,0.748633402907662,32.4755885070909,0.836506623533311,33.5996234990459,0.00230865880889475,0.997571386015039,7.64017573298501e-05,4.35534187365186e-05,"N",16
101,0.921763267142566,14.4905344286092,0.979440647819195,2.68845963824254,0.801323225036594,26.6057543102261,0.900690615568515,23.1624734721101,0.00272902092592104,0.997228872561034,6.38587326188699e-06,3.57206397831314e-05,"N",16
102,0.888021889914849,23.1827596652804,0.42230405003356,50.0838639497772,0.745900087061222,33.835273500561,0.860946207484817,31.569435064013,0.980431093821904,1.41226599538402e-06,0.00476708710691248,0.014800406805188,"N",16
103,0.958815848599228,6.02635171143194,0.991142551849487,-8.38055216405099,0.794507234546664,26.921996885723,0.930038624824824,18.4863476690617,0.000743458835106148,0.999255055386759,2.15687625524311e-08,1.46420937230853e-06,"N",16
104,0.733894372259111,20.3883171670159,0.527707311691221,33.4179181357141,0.624008863863251,24.8820563166264,0.684079978762521,28.1904905855899,0.886972269014727,0.00131391763267219,0.0937792994247672,0.0179345139278333,"N",25
105,0.730806380625669,20.4427820052115,0.65598419536077,29.2025477380343,0.694997049553368,22.0663592181584,0.73154109842225,25.9786807988423,0.658162956134254,0.00824469273057707,0.29226588349962,0.0413264676355493,"N",25
106,0.816686766318754,13.7208534978165,0.511120659620522,32.0442337785633,0.655221825949524,21.9330170338366,0.697398363747354,25.8081532436495,0.981402368406755,0.00010303283002556,0.0161658463853394,0.00232875237788034,"N",25
107,0.849285511868267,18.2980804750098,0.50339463639317,40.850873648163,0.757579052600311,25.4274068832908,0.800669691390073,27.1583879076004,0.961324156316859,1.21784787360478e-05,0.0272117389547454,0.0114519262496591,"N",25
108,0.898263459891371,9.08474891273075,0.898640810004439,15.3258713543412,0.68738016941094,22.555964775921,0.774606270474979,24.9160102016833,0.956310715511736,0.0422042807582183,0.00113595640635552,0.000349047323690392,"N",25
109,0.462872769769553,39.65411183607,0.604314951365017,43.6256644265467,0.464245270372922,39.6259679853245,0.50809641440765,46.0199702961623,0.456015185692728,0.0625990320595658,0.462477559738179,0.0189082225095278,"N",32
110,0.387641617905334,44.9081765215607,0.715537577582815,43.8076279057876,0.384866609582911,44.9579123230271,0.48067804198699,50.428779496407,0.26508042709585,0.459577498685005,0.258569722646112,0.0167723515730339,"N",32
111,0.561894760742964,40.7261401771664,0.775039101897845,40.7276154285687,0.553538291506708,40.9339794966943,0.614046570323605,46.6653066692616,0.338766579358562,0.338516788560323,0.305329540500782,0.0173870915803332,"N",32
112,0.591814121428541,41.8708390477464,0.838918387435798,36.9988152313954,0.577884744556395,42.2735079099904,0.644120656914268,46.510982462624,0.0749440815914394,0.856414223323504,0.0612771995752856,0.00736449550977103,"N",32
113,0.533050582802118,35.2842509938657,0.776818519411213,32.7111370876752,0.525392510550159,35.4794572375995,0.677544611343331,37.126891593215,0.168767762382403,0.610989965445736,0.153073846361467,0.0671684258103931,"N",32
114,0.990297474992905,16.9698011639305,0.997316866584047,17.40119337867,0.987166389865535,19.4869334009428,0.998342578946529,13.0656910176855,0.10949079167265,0.0882474097437464,0.0311020686453445,0.771159729938259,"CFU",2
115,0.96308860542182,30.0781216163045,0.991779056337997,36.730105912362,0.947384010485015,32.9141196738194,0.975393517843053,45.5007051710288,0.782115977738517,0.0281067817503067,0.189427053776345,0.000350186734831204,"CFU",4
116,0.969823004031022,32.9114113777493,0.993959584250781,15.4464679671503,0.950359081560117,39.8797090908588,0.986887642925383,26.2976192081392,0.000160529947754816,0.995452036322975,4.92503636809812e-06,0.0043825086929017,"CFU",7
117,0.969270538932546,29.4284691226661,0.996585964704966,12.5912068235348,0.949239772186925,34.9492733408153,0.987448370921976,26.9127173403179,0.000220493622345788,0.998989872990246,1.39498207928221e-05,0.000775683566615889,"CFU",10
118,0.971887664771292,24.8300715165242,0.987880472793976,29.2575571456548,0.965649220085922,26.6338179213633,0.974677481698471,35.8894418732153,0.658298876073604,0.0719460284161779,0.267143467282639,0.00261162822757912,"CFU",15
119,0.982125434050401,20.6844593412611,0.995769023769033,19.7159448745955,0.975420925955571,23.5511089805327,0.993626381032441,23.4035570048811,0.320691641209279,0.520472615878563,0.0764896335513859,0.0823461093607721,"CFU",20
120,0.990225491860104,13.9262472336652,0.995970994946961,14.0636639730572,0.987928283618835,16.037121641806,0.995798132018656,14.4837612080712,0.329124607437466,0.307270373478948,0.11454860388454,0.249056415199045,"CFU",2
121,0.99269162706783,42.2216001015249,0.990477490922995,Inf,0.995178177633051,39.7263877404093,0.996566237250278,Inf,0.223114795483435,0,0.776885204516565,0,"CFU",4
122,0.963538993653028,34.1457043856842,0.995083323822158,11.1507109577834,0.950090829769232,38.541163814401,0.99106397991384,19.5151170911114,1.00026816779475e-05,0.984953724441931,1.11084780322838e-06,0.0150351620285881,"CFU",7
123,0.995607640175466,2.59601825919414,0.990522994240993,18.1644701013642,0.98882611055394,14.7342889364457,0.995643652736203,8.06042166013951,0.936500336088975,0.000389817717430634,0.00216628678342865,0.0609435594101658,"CFU",10
124,0.98796480062415,16.7838014251051,0.994684334823951,13.263385917752,0.977684731107533,24.1930275502407,0.997805974606858,2.64434328987683,0.000845546065563347,0.00491570471982141,2.08086671018838e-05,0.994217940547513,"CFU",15
125,0.987122858666897,20.4874662518774,0.993346967428613,26.5440374916128,0.986940345298154,20.6141316603554,0.991949461644715,28.2600331938289,0.498119313459045,0.0241082477856915,0.467550296645313,0.0102221421099508,"CFU",20
126,0.885555871943363,27.918874877663,0.990337171766556,12.2008713159892,0.867896845749756,29.353838374255,0.909262569526307,34.5977070481134,0.000386032092990929,0.999411904340932,0.000188375772947452,1.36877931301264e-05,"CFU",2
127,0.992582000116361,22.2977736972571,0.994362872193389,62.3760302251328,0.984473278551435,27.4683449817844,0.984957855902986,69.2463985296104,0.929908562066314,1.84313615903824e-09,0.0700914360311654,5.93848819723283e-11,"CFU",4
128,0.921451081816739,39.4530998818359,0.996993286442544,-1.17157988196965,0.943681097299524,34.7954207870224,0.992431737562504,11.7520422632569,1.50586154921524e-09,0.998440454672641,1.54592068698912e-08,0.0015595283622904,"CFU",7
129,0.983163853671531,15.923214928729,NA,Inf,0.984283962196914,15.0970577064231,0.984582667105142,21.1525001770537,0.386898415477402,0,0.584782964429737,0.0283186200928609,"CFU",10
130,0.995221329999817,7.81249462386208,0.996293415041784,12.3512635594885,0.99590468549181,6.11498839790378,0.996284249383517,12.3784308281117,0.282319334963795,0.0291849847445343,0.659704453321982,0.0287912269696889,"CFU",15
131,0.996311490339667,9.75645970437624,0.99692816397547,20.1099362188199,0.995113759335865,12.2872663383056,0.996802714112624,20.4701778984324,0.773701828369457,0.00436862497026645,0.218281005273459,0.00364854138681717,"CFU",20
132,0.971577388246212,25.8269055280732,0.992885881518639,17.9240982843004,0.959201908480285,29.8028586844967,0.960830701140215,36.6880293990817,0.0188147927718126,0.97852568111535,0.00257710540175074,8.24207110868772e-05,"CFU",2
133,0.981988626953453,32.9245067985895,0.994848936395719,66.1619055677393,0.977280080785909,34.5501773054529,0.977947301519704,76.3415278597981,0.692713321048885,4.1989828435704e-08,0.307286636702663,2.58623035941392e-10,"CFU",4
134,0.93547890724914,33.6326815961987,0.99222303132896,17.6919337866597,0.913294618736708,36.883442953471,0.994608211329858,13.6627498182484,4.06620921422936e-05,0.117673623202764,8.00379322794313e-06,0.882277710911866,"CFU",7
135,0.984928579698299,22.6001563835381,0.996376849043792,9.64065464053322,0.973041701634214,30.1595382382086,0.986668360698378,26.5770030028514,0.00153146795380244,0.998223894025657,3.4963024982585e-05,0.000209674995557834,"CFU",10
136,0.992330373604874,14.6159950314564,0.992277902877482,20.983526167264,0.987788349871971,20.1974652751946,0.992763911663168,20.2034637706429,0.859108221926844,0.0355923003474287,0.0527286936084087,0.0525707841173188,"CFU",15
137,0.994986718588609,13.9996561077379,0.998318291061328,16.1691345665971,0.991356743204392,18.9018551520105,0.996679301213701,22.2924171977091,0.69443950253018,0.23471354650647,0.0598598218839318,0.0109871290794185,"CFU",20
138,0.946762621287131,31.8756113071531,0.998132767888182,2.35560529600427,0.924433764462729,35.7283481789216,0.938955898827506,40.7141386162434,3.88876721142778e-07,0.999999549789888,5.66501109096773e-08,4.6832800349849e-09,"CFU",2
139,0.962491976702355,34.3675367677658,0.991903530613383,65.6356493341221,0.953833497321492,35.8214341089396,0.962811866989452,76.3075806519529,0.674135248425861,1.09386231880921e-07,0.325864641661185,5.26722924834866e-10,"CFU",4
140,0.928775907793433,33.7109694902229,0.99509117424212,7.89912727777734,0.909966626400515,36.5231609041773,0.996578421039788,3.56793570313795,2.55489121670356e-07,0.102882790130457,6.26199630059447e-08,0.897116891760458,"CFU",7
141,0.974473789127507,24.3975194327925,0.995811574521548,6.47299605590534,0.956497565644008,31.3279636953873,0.978336012027369,27.8362400234306,0.000128136199325127,0.999844897948396,4.00631403022312e-06,2.29595382484857e-05,"CFU",10
142,0.996237071506367,0.100761890323382,0.997242385582777,2.65649764135301,0.994922861545851,3.69536546044984,0.996816130651727,4.38127286841766,0.640204442268217,0.178380639428248,0.106111006929113,0.0753039113744223,"CFU",15
143,0.999369515924419,-2.68754546175357,0.998294974907431,23.9378988719723,0.996271395593953,11.5308656620382,0.999359686654811,16.1028792858681,0.999098494830415,1.65183448488465e-06,0.000816807202123429,8.30461329767731e-05,"CFU",20
144,0.970421385089501,29.8761897774163,0.992883847993496,24.6293447756239,0.952640684810026,34.5833087755823,0.987311662600423,30.4125060331925,0.0639278616054086,0.881105867477989,0.00607508381680197,0.0488911870998,"CFU",2
145,0.98221952778287,45.256838466585,0.986925630074141,Inf,0.980326735789214,45.8637971387786,0.991799476435941,Inf,0.575292848337039,0,0.424707151662961,0,"CFU",4
146,0.902778491143765,45.3474231194053,0.998569749842872,-3.9300022065203,0.930591480794787,40.9666524859656,0.985317325525348,26.3446425508177,1.9931635361284e-11,0.999999733150238,1.78162045268351e-10,2.66651667735915e-07,"CFU",7
147,0.983950512791705,21.149766165902,0.985846386211283,27.1003234175647,0.985479586556964,20.0484305855338,0.986778004488753,26.351353069163,0.349692076019044,0.0178459101480326,0.606509732125517,0.0259522817074063,"CFU",10
148,0.98678649962801,21.3752853271788,0.994537467703884,17.0610805370771,0.989700595450246,18.3854495728537,0.989969836730439,24.353293423794,0.0697806706073112,0.603327062005409,0.311149941556104,0.0157423258311758,"CFU",15
