"","TreeID","Girth_cm","Score"
"296",1151,49,4.375
"297",1314,49,3.625
"298",1539,49,2.88888888888889
"299",1733,49,3.45833333333333
"300",1981,49,3.5
"301",2148,49,3.53846153846154
"302",2395,49,3.44444444444444
"303",2567,49,3.88888888888889
"304",2581,49,3.75
"305",2583,49,3.71428571428571
"306",2666,49,3.33333333333333
"307",11,50,3.71428571428571
"308",170,50,3
"309",179,50,4.25
"310",340,50,3.6
"311",363,50,3.26829268292683
"312",391,50,3.2
"313",546,50,4.03225806451613
"314",595,50,3.2
"315",743,50,3.55
"316",851,50,4.83333333333333
"317",874,50,3.37037037037037
"318",946,50,4.125
"319",1051,50,3.5
"320",1250,50,4
"321",1356,50,3.70731707317073
"322",1697,50,3.46938775510204
"323",1836,50,3.53333333333333
"324",1911,50,3.5
"325",2272,50,3.8125
"326",2344,50,3.71428571428571
"327",2374,50,3.22222222222222
"328",2661,50,3.33333333333333
"329",153,51,3.52380952380952
"330",250,51,3.80952380952381
"331",388,51,2.45454545454545
"332",562,51,3.24
"333",677,51,3.52173913043478
"334",992,51,2.33333333333333
"335",1311,51,3.21052631578947
"336",2213,51,3.31818181818182
"337",2513,51,3.77777777777778
"338",149,52,3.35
"339",324,52,3.29508196721311
"340",465,52,3.36619718309859
"341",488,52,3.65
"342",552,52,3.88235294117647
"343",743,52,3.55555555555556
"344",807,52,3.875
"345",941,52,3.10526315789474
"346",1113,52,3.14285714285714
"347",1151,52,4.23076923076923
"348",1175,52,3.61111111111111
"349",1342,52,3.5625
"350",1378,52,3
"351",1710,52,4
"352",1829,52,0
"353",2036,52,3.375
"354",2106,52,3.3
"355",2131,52,3.71428571428571
"356",2163,52,3.6875
"357",2200,52,3.4375
"358",2357,52,3.6
"359",2428,52,3.88888888888889
"360",2527,52,4.07692307692308
"361",2546,52,3.57142857142857
"362",2548,52,4.28571428571429
"363",2578,52,3.25
"364",84,53,4.1875
"365",254,53,4.22222222222222
"366",302,53,3.09259259259259
"367",408,53,3.2
"368",712,53,3
"369",739,53,3.23076923076923
"370",768,53,3.75
"371",879,53,3.64705882352941
"372",1091,53,1.80555555555556
"373",1311,53,3.80555555555556
"374",1335,53,3.77777777777778
"375",1586,53,2.80555555555556
"376",1618,53,4.2
"377",2042,53,3.38888888888889
"378",2215,53,3.76923076923077
"379",2584,53,3.75
"380",417,54,3.54545454545455
"381",759,54,3.42857142857143
"382",1188,54,3.7
"383",1264,54,3.61904761904762
"384",1269,54,3.48387096774194
"385",1431,54,3.875
"386",1588,54,3.81818181818182
"387",1703,54,4.75
"388",2070,54,3.5
"389",2123,54,3.47058823529412
"390",2151,54,2.66666666666667
"391",2210,54,3.45454545454545
"392",2609,54,4
"393",111,55,4
"394",193,55,3.06896551724138
"395",228,55,3.61111111111111
"396",343,55,3.33333333333333
"397",364,55,4.225
"398",722,55,3.63157894736842
"399",757,55,3.6875
"400",1014,55,4.07692307692308
"401",1261,55,3.36363636363636
"402",1329,55,3.625
"403",1334,55,3.70588235294118
"404",1378,55,4.22222222222222
"405",1633,55,3.33333333333333
"406",1661,55,3.76923076923077
"407",1774,55,3.54545454545455
"408",2077,55,3.75
"409",2140,55,3.15384615384615
"410",2334,55,3.5
"411",2465,55,3.42857142857143
"412",2545,55,3.75
"413",2552,55,4
"414",2553,55,4.16666666666667
"415",2627,55,4.125
"416",2663,55,3.85714285714286
"417",151,56,3.42857142857143
"418",324,56,3.64285714285714
"419",731,56,3.75
"420",794,56,3.55
"421",799,56,3.46428571428571
"422",865,56,3.35294117647059
"423",941,56,3.7
"424",1015,56,3.7
"425",1089,56,3.69230769230769
"426",1103,56,3.46153846153846
"427",1216,56,3.45454545454545
"428",1335,56,3.5
"429",1496,56,3.53846153846154
"430",1584,56,2.94871794871795
"431",1952,56,3.6875
"432",1961,56,3.53846153846154
"433",1975,56,3.08333333333333
"434",2124,56,3.13333333333333
"435",2206,56,3.53333333333333
"436",2435,56,3.42105263157895
"437",2565,56,3.75
"438",2595,56,4.125
"439",253,57,3.36363636363636
"440",260,57,3.33333333333333
"441",560,57,3.26923076923077
"442",654,57,3.4
"443",747,57,3.55555555555556
"444",753,57,3.63157894736842
"445",871,57,3.6
"446",873,57,2.95
"447",1249,57,3.05263157894737
"448",1433,57,3.58333333333333
"449",1942,57,3.22222222222222
"450",1962,57,3.8125
"451",2040,57,3.39473684210526
"452",2262,57,3.85714285714286
"453",2270,57,3.36363636363636
"454",2535,57,3.75
"455",154,58,3.73913043478261
"456",362,58,3.44
"457",549,58,3.42857142857143
"458",692,58,3.30434782608696
"459",728,58,2.84615384615385
"460",729,58,3.26923076923077
"461",936,58,3.125
"462",1109,58,3.26315789473684
"463",1253,58,3.33333333333333
"464",1259,58,3.43478260869565
"465",1305,58,3.38095238095238
"466",1479,58,3.42857142857143
"467",1574,58,3.5
"468",1706,58,3.88888888888889
"469",1992,58,3.35714285714286
"470",2144,58,3.70588235294118
"471",2201,58,3.33333333333333
"472",2288,58,3.8125
"473",2631,58,3.88888888888889
"474",148,59,3.52
"475",370,59,3.33802816901408
"476",747,59,3.55555555555556
"477",784,59,3.65
"478",828,59,3.44444444444444
"479",1224,59,3.56
"480",1244,59,3.61538461538462
"481",1246,59,4.5
"482",1566,59,3
"483",1667,59,3.61538461538462
"484",1683,59,3.16666666666667
"485",2541,59,3.75
"486",2617,59,3.88888888888889
"487",2626,59,3.88888888888889
"488",422,60,3.47619047619048
"489",887,60,3.36363636363636
"490",893,60,3.29166666666667
"491",1016,60,4.0377358490566
"492",1035,60,3.75
"493",1090,60,3.38095238095238
"494",1150,60,3.71428571428571
"495",1194,60,3.16666666666667
"496",1269,60,3.80952380952381
"497",1310,60,3.23809523809524
"498",1344,60,3.57142857142857
"499",1389,60,3.91666666666667
"500",1391,60,3.75
"501",1432,60,4
"502",1671,60,5.5
"503",1755,60,3.77777777777778
"504",1808,60,3.25
"505",2228,60,3.8125
"506",2231,60,3.52941176470588
"507",2319,60,3.33333333333333
"508",2503,60,3.73333333333333
"509",2528,60,4
"510",2601,60,3.71428571428571
"511",91,61,2.72727272727273
"512",194,61,3.27586206896552
"513",381,61,3.25
"514",517,61,3.36363636363636
"515",567,61,3.2
"516",807,61,3.46666666666667
"517",1041,61,3.22222222222222
"518",1137,61,3.59649122807018
"519",1243,61,3.59090909090909
"520",1268,61,3.76
"521",1536,61,3.54166666666667
"522",1542,61,2.89473684210526
"523",1628,61,3.44444444444444
"524",1860,61,3.35714285714286
"525",1869,61,3.23076923076923
"526",1932,61,3.83333333333333
"527",2187,61,3.71428571428571
"528",2244,61,2
"529",2345,61,3.46666666666667
"530",2555,61,3.75
"531",205,62,3.45
"532",365,62,3.73913043478261
"533",591,62,3.1304347826087
"534",646,62,3.61111111111111
"535",1002,62,5
"536",1264,62,4.22222222222222
"537",1352,62,4.1219512195122
"538",1435,62,3.9047619047619
"539",1447,62,3.63636363636364
"540",1542,62,2.95121951219512
"541",1547,62,3.96
"542",1608,62,3.62162162162162
"543",1664,62,4.88888888888889
"544",1698,62,3.38095238095238
"545",1809,62,3.57142857142857
"546",1818,62,3.61538461538462
"547",1979,62,3.57142857142857
"548",2031,62,3.23529411764706
"549",2116,62,3.53333333333333
"550",2248,62,4
"551",2305,62,3.13333333333333
"552",2573,62,3.66666666666667
"553",2660,62,3.8
"554",118,63,2.72727272727273
"555",154,63,4.625
"556",213,63,3.35
"557",393,63,3.40909090909091
"558",561,63,3.16666666666667
"559",729,63,4.13888888888889
"560",1002,63,3.22222222222222
"561",1158,63,3.39285714285714
"562",1234,63,1.825
"563",1254,63,3.65384615384615
"564",1705,63,3.65
"565",2199,63,3.92857142857143
"566",2511,63,4
"567",78,64,3.54545454545455
"568",199,64,3.05263157894737
"569",206,64,3.625
"570",416,64,3.25
"571",642,64,3.47619047619048
"572",693,64,3.22222222222222
"573",749,64,3.36
"574",750,64,3.66666666666667
"575",824,64,3.38888888888889
"576",997,64,3.36842105263158
"577",1168,64,3.41176470588235
"578",1314,64,4.30232558139535
"579",1495,64,4.71428571428571
"580",1905,64,3.26666666666667
"581",2100,64,3.66666666666667
"582",2167,64,3.93333333333333
"583",2400,64,4.33333333333333
"584",2503,64,4.625
"585",2557,64,4
"586",2563,64,3.33333333333333
"587",2779,64,4.3
"588",67,65,3.47826086956522
"589",402,65,2.61538461538462
"590",543,65,3.6
"591",615,65,3.73684210526316
"592",996,65,3.29310344827586
"593",1012,65,3.625
"594",1025,65,3.57142857142857
"595",1033,65,3.7
"596",1049,65,3.5
"597",1177,65,3.43859649122807
"598",1244,65,3.69230769230769
"599",1354,65,3.6
"600",1434,65,3.8
"601",1528,65,3.79310344827586
"602",1535,65,4.08333333333333
"603",1541,65,3.52
"604",1579,65,3.95652173913043
"605",1598,65,0.333333333333333
"606",1898,65,3.7
"607",1902,65,3.52941176470588
"608",1960,65,3.66666666666667
"609",2264,65,3.38461538461538
"610",2311,65,3.33333333333333
"611",2384,65,4.57142857142857
"612",2635,65,3.75
"613",20,66,2.32432432432432
"614",48,66,3.26315789473684
"615",331,66,3.29166666666667
"616",579,66,3.40298507462687
"617",626,66,3.59375
"618",700,66,3.42857142857143
"619",883,66,3.82608695652174
"620",996,66,3.9047619047619
"621",1014,66,4.53488372093023
"622",1032,66,4.22222222222222
"623",1076,66,3.35294117647059
"624",1139,66,4.57575757575758
"625",1145,66,3.85714285714286
"626",1181,66,3.36842105263158
"627",1549,66,4.15384615384615
"628",1667,66,4.09756097560976
"629",1891,66,3.47368421052632
"630",2075,66,3.53333333333333
"631",2176,66,3.62962962962963
"632",2205,66,3.22222222222222
"633",2239,66,3.375
"634",2543,66,4.33333333333333
"635",73,67,3.45454545454545
"636",124,67,3.55555555555556
"637",151,67,3.1
"638",165,67,3.4
"639",266,67,3.22222222222222
"640",594,67,3.73684210526316
"641",1139,67,3
"642",1194,67,3.9
"643",1215,67,3.78688524590164
"644",1219,67,3.28571428571429
"645",1252,67,3.66666666666667
"646",1450,67,3.08771929824561
"647",1675,67,3.80952380952381
"648",1676,67,3.57692307692308
"649",1677,67,3.0952380952381
"650",1720,67,3.71428571428571
"651",1989,67,3.06521739130435
"652",2118,67,3.92307692307692
"653",2120,67,3.55
"654",2218,67,3.5
"655",2247,67,2.5
"656",2258,67,4.07142857142857
"657",2281,67,3.58823529411765
"658",2315,67,3.4
"659",2509,67,3.625
"660",2547,67,4
"661",2586,67,3.33333333333333
"662",2610,67,3.75
"663",20,68,2.20512820512821
"664",115,68,3.52941176470588
"665",233,68,3.26315789473684
"666",336,68,3.18181818181818
"667",370,68,3.8780487804878
"668",395,68,3.2
"669",495,68,3.16666666666667
"670",505,68,3.4
"671",547,68,4.25
"672",615,68,4.48571428571429
"673",732,68,3.28571428571429
"674",891,68,3.21818181818182
"675",932,68,3.04347826086957
"676",1039,68,3.8
"677",1112,68,3.42857142857143
"678",1157,68,3.92857142857143
"679",1287,68,3.21052631578947
"680",1372,68,3.07142857142857
"681",1411,68,3.40909090909091
"682",1742,68,3.90909090909091
"683",1750,68,4
"684",1853,68,3.4375
"685",1976,68,3
"686",2059,68,3.35294117647059
"687",2060,68,3.6
"688",2130,68,3.73333333333333
"689",2236,68,3.41176470588235
"690",2263,68,3.76923076923077
"691",2393,68,3.66666666666667
"692",2560,68,3.75
"693",76,69,3.83333333333333
"694",77,69,3.52
"695",117,69,3.9
"696",244,69,2.83333333333333
"697",428,69,3.66666666666667
"698",532,69,3.22222222222222
"699",623,69,3.43478260869565
"700",758,69,3.27272727272727
"701",823,69,3.86666666666667
"702",887,69,4.88888888888889
"703",971,69,3.53333333333333
"704",1257,69,3.17391304347826
"705",1313,69,3.63829787234043
"706",1794,69,2.57142857142857
"707",1870,69,3.92307692307692
"708",2238,69,3.93333333333333
"709",2504,69,4
"710",2580,69,4.22222222222222
"711",239,70,2.625
"712",582,70,3.89189189189189
"713",659,70,3.30769230769231
"714",749,70,3.33333333333333
"715",881,70,3.05555555555556
"716",1036,70,3.42857142857143
"717",1042,70,3.65217391304348
"718",1181,70,3.28571428571429
"719",1213,70,3.81818181818182
"720",1252,70,0.7
"721",1262,70,3.6
"722",1347,70,3.45
"723",1372,70,3.19047619047619
"724",1525,70,3.8
"725",1638,70,3.625
"726",1744,70,3.92307692307692
"727",1814,70,4.25
"728",1972,70,2.85714285714286
"729",2122,70,3.6875
"730",2202,70,3.1875
"731",2307,70,3.57142857142857
"732",2435,70,3.625
"733",2511,70,4.77777777777778
"734",2680,70,1
"735",77,71,4.5
"736",94,71,2.65957446808511
"737",106,71,3.0625
"738",243,71,2.76923076923077
"739",273,71,3.5
"740",579,71,4.29268292682927
"741",645,71,3.28
"742",1248,71,3.5
"743",1289,71,3.33333333333333
"744",1308,71,3.73076923076923
"745",1411,71,4
"746",1508,71,3.75
"747",1617,71,4.33333333333333
"748",1676,71,3.11111111111111
"749",1677,71,3.16666666666667
"750",1678,71,3.55555555555556
"751",1702,71,4
"752",1882,71,3.5
"753",1957,71,1
"754",2061,71,3.82352941176471
"755",2198,71,3.75
"756",2214,71,4.07142857142857
"757",2301,71,3.625
"758",2525,71,4.42857142857143
"759",172,72,3.65
"760",670,72,3.36363636363636
"761",686,72,3.77272727272727
"762",713,72,3.34042553191489
"763",838,72,3.06666666666667
"764",1117,72,4.14285714285714
"765",1190,72,3.30434782608696
"766",1281,72,2.89473684210526
"767",1303,72,3.5609756097561
"768",1393,72,3.42105263157895
"769",1407,72,3.27272727272727
"770",1580,72,3.34090909090909
"771",1650,72,3.75
"772",1662,72,3.43396226415094
"773",1694,72,3.78571428571429
"774",1702,72,3.44827586206897
"775",1719,72,3.17307692307692
"776",1825,72,3.54545454545455
"777",1953,72,3.53333333333333
"778",2183,72,3.65
"779",2195,72,3.33333333333333
"780",2219,72,3.47058823529412
"781",2285,72,3.70588235294118
"782",2476,72,4
"783",2524,72,4.21428571428571
"784",2612,72,3.66666666666667
"785",387,73,3.25
"786",491,73,3.43478260869565
"787",547,73,3
"788",727,73,2.859375
"789",869,73,5.22222222222222
"790",891,73,3.9047619047619
"791",897,73,3.60377358490566
"792",1177,73,3.71794871794872
"793",1271,73,4.54761904761905
"794",1303,73,3.28571428571429
"795",1428,73,3.70588235294118
"796",1719,73,3.73684210526316
"797",1783,73,3.37037037037037
"798",1803,73,3.69230769230769
"799",1805,73,3.64
"800",2101,73,3.75
"801",2117,73,3.66666666666667
"802",2309,73,3.63157894736842
"803",2529,73,3.88235294117647
"804",2536,73,4
"805",2598,73,4
"806",21,74,3.11320754716981
"807",207,74,3.36363636363636
"808",353,74,3.63414634146341
"809",541,74,3.38461538461538
"810",679,74,3.52380952380952
"811",711,74,3.57142857142857
"812",885,74,3.81818181818182
"813",934,74,3.47368421052632
"814",1048,74,3.41176470588235
"815",1059,74,3.36842105263158
"816",1138,74,3.31818181818182
"817",1247,74,3.66666666666667
"818",1340,74,2.42857142857143
"819",1507,74,3.96296296296296
"820",1535,74,4.75
"821",1630,74,3.11111111111111
"822",1685,74,3.86363636363636
"823",1694,74,3.11111111111111
"824",1696,74,3.57142857142857
"825",2186,74,3.78571428571429
"826",2331,74,3.54545454545455
"827",2434,74,3.78947368421053
"828",2450,74,3.52941176470588
"829",18,75,2.75
"830",50,75,3.21739130434783
"831",89,75,3.79487179487179
"832",255,75,3.25
"833",354,75,3.47368421052632
"834",608,75,3.20547945205479
"835",628,75,3.84210526315789
"836",713,75,3.81395348837209
"837",763,75,3.31818181818182
"838",861,75,0
"839",1105,75,4.14285714285714
"840",1392,75,3.78571428571429
"841",1418,75,3.51851851851852
"842",1458,75,1.64285714285714
"843",1482,75,3.59259259259259
"844",1526,75,3.76923076923077
"845",1543,75,3.77272727272727
"846",1746,75,3.52127659574468
"847",1926,75,3.54545454545455
"848",1940,75,3.86666666666667
"849",2237,75,3.4
"850",2290,75,3.5625
"851",2491,75,3.11111111111111
"852",2620,75,3.75
"853",47,76,3.44444444444444
"854",396,76,3.45454545454545
"855",399,76,3.40740740740741
"856",707,76,3.57894736842105
"857",727,76,2.69047619047619
"858",803,76,3.36363636363636
"859",1106,76,3.5625
"860",1518,76,3.45454545454545
"861",1901,76,3.60869565217391
"862",2009,76,3.70454545454545
"863",2672,76,3
"864",2772,76,4.125
"865",216,77,3.95652173913043
"866",361,77,3.60869565217391
"867",656,77,3.55
"868",686,77,3.44444444444444
"869",861,77,3.4
"870",1137,77,4.05128205128205
"871",1147,77,4.22222222222222
"872",1214,77,3.69230769230769
"873",1229,77,3.66666666666667
"874",1232,77,4.04545454545455
"875",1289,77,4.16666666666667
"876",1350,77,3.48
"877",1357,77,3.69230769230769
"878",1370,77,3.08333333333333
"879",1692,77,3.30769230769231
"880",1715,77,3.58181818181818
"881",1858,77,3.41666666666667
"882",1980,77,3.52941176470588
"883",2113,77,3.55555555555556
"884",2220,77,3.3125
"885",3,78,3.23287671232877
"886",74,78,3.5
"887",104,78,1.9622641509434
"888",110,78,3.68421052631579
"889",229,78,3.78947368421053
"890",278,78,3.60714285714286
"891",466,78,3.38095238095238
"892",678,78,3.45
"893",825,78,3.42105263157895
"894",976,78,3.28571428571429
"895",1023,78,3.38095238095238
"896",1081,78,3.875
"897",1148,78,4
"898",1337,78,3.45454545454545
"899",1510,78,4.22727272727273
"900",1513,78,4
"901",2283,78,3.5625
"902",2452,78,3.5
"903",2500,78,4
"904",2596,78,4
"905",2624,78,4.125
"906",2630,78,3.875
"907",166,79,3.75
"908",238,79,3.4
"909",333,79,3.42307692307692
"910",390,79,3.42857142857143
"911",398,79,3.5
"912",782,79,3.32
"913",869,79,3.55555555555556
"914",931,79,3.45833333333333
"915",1332,79,3.26086956521739
"916",1458,79,3.30769230769231
"917",1517,79,3.46428571428571
"918",1703,79,3.35
"919",1735,79,4.11111111111111
"920",1890,79,3.29411764705882
"921",2017,79,3.88235294117647
"922",2032,79,3.55555555555556
"923",2105,79,3.46666666666667
"924",2324,79,4
"925",2636,79,4
"926",33,80,3.45454545454545
"927",90,80,3.97222222222222
"928",120,80,3.8
"929",224,80,3.8695652173913
"930",335,80,3.66666666666667
"931",392,80,3.47619047619048
"932",420,80,3.48148148148148
"933",503,80,3.29411764705882
"934",608,80,3.69047619047619
"935",688,80,3.45
"936",702,80,3.72727272727273
"937",741,80,3.58823529411765
"938",781,80,3.58333333333333
"939",998,80,3.14285714285714
"940",1152,80,3.42857142857143
"941",1185,80,3.5
"942",1215,80,4.60975609756098
"943",1313,80,4.58536585365854
"944",1607,80,3.23529411764706
"945",1645,80,3.47619047619048
"946",1649,80,4.04878048780488
"947",1700,80,3.38461538461538
"948",1843,80,3.46153846153846
"949",2065,80,3.875
"950",2092,80,3.625
"951",2094,80,3.42857142857143
"952",2155,80,3.71428571428571
"953",2194,80,4
"954",2241,80,3.94117647058824
"955",2423,80,3.9375
"956",2622,80,3.88888888888889
"957",139,81,3.68292682926829
"958",203,81,3.70833333333333
"959",271,81,3.83333333333333
"960",361,81,4.55555555555556
"961",509,81,3.54545454545455
"962",630,81,3.59090909090909
"963",701,81,3.46153846153846
"964",822,81,3.6875
"965",995,81,3.42307692307692
"966",1134,81,3.26315789473684
"967",1811,81,3.4375
"968",2188,81,3.78571428571429
"969",2276,81,3.8125
"970",2537,81,3.52941176470588
"971",79,82,3.65
"972",89,82,3.025
"973",141,82,3.5
"974",142,82,3.5
"975",246,82,3.05555555555556
"976",386,82,3.20833333333333
"977",468,82,3.29230769230769
"978",670,82,3.33333333333333
"979",877,82,3.66666666666667
"980",897,82,3.83333333333333
"981",994,82,3.09090909090909
"982",1008,82,4.6
"983",1367,82,3.6
"984",1531,82,3.52380952380952
"985",1565,82,3.53333333333333
"986",1662,82,3.4047619047619
"987",1762,82,4
"988",1819,82,4.21428571428571
"989",1928,82,3.75
"990",2146,82,3.47058823529412
"991",2430,82,3.68421052631579
"992",2467,82,3.76470588235294
"993",2516,82,3.94444444444444
"994",212,83,3.70833333333333
"995",226,83,3.36842105263158
"996",274,83,3.26315789473684
"997",415,83,3.26086956521739
"998",476,83,4.5609756097561
"999",697,83,3.54545454545455
"1000",702,83,4.33333333333333
"1001",799,83,3.55555555555556
"1002",875,83,3.36
"1003",886,83,3.21052631578947
"1004",937,83,3.38333333333333
"1005",1247,83,4.3
"1006",1410,83,3.39130434782609
"1007",1415,83,3.23076923076923
"1008",1993,83,3.28571428571429
"1009",2098,83,3.9
"1010",2230,83,3.4375
"1011",2346,83,3.08333333333333
"1012",2533,83,4.4
"1013",10,84,3.67164179104478
"1014",130,84,4.36585365853659
"1015",295,84,3.31578947368421
"1016",437,84,3.28571428571429
"1017",485,84,3.11111111111111
"1018",650,84,3.57894736842105
"1019",688,84,3.22222222222222
"1020",691,84,3.46153846153846
"1021",890,84,4.07272727272727
"1022",918,84,3.44444444444444
"1023",1029,84,4
"1024",1053,84,3.82352941176471
"1025",1350,84,4.51428571428571
"1026",1436,84,3.39285714285714
"1027",1553,84,3.44444444444444
"1028",1560,84,3.36842105263158
"1029",1762,84,3.64285714285714
"1030",1834,84,4.07692307692308
"1031",1900,84,3.44444444444444
"1032",2127,84,3.88235294117647
"1033",2273,84,3.56521739130435
"1034",2320,84,3.71428571428571
"1035",2522,84,4.07692307692308
"1036",2640,84,2.14285714285714
"1037",47,85,3.76190476190476
"1038",54,85,3.25
"1039",114,85,3.68181818181818
"1040",130,85,3.90909090909091
"1041",401,85,3.3
"1042",460,85,3.67142857142857
"1043",541,85,4.84375
"1044",738,85,3.33333333333333
"1045",942,85,3.81132075471698
"1046",1213,85,5.11111111111111
"1047",1543,85,3.55555555555556
"1048",1841,85,3.375
"1049",2193,85,3.5
"1050",2227,85,3.64705882352941
"1051",2472,85,3.88888888888889
"1052",2549,85,3.875
"1053",2551,85,4.14285714285714
"1054",2569,85,4.125
"1055",2572,85,3.75
"1056",2597,85,3.88888888888889
"1057",2604,85,3.75
"1058",3,86,3.6
"1059",160,86,3.47826086956522
"1060",220,86,3.76190476190476
"1061",368,86,3.42857142857143
"1062",559,86,3.71212121212121
"1063",586,86,3.5
"1064",1040,86,3.88888888888889
"1065",1079,86,3.66666666666667
"1066",1136,86,3.54545454545455
"1067",1232,86,4.9
"1068",1242,86,3.81666666666667
"1069",1679,86,3.37735849056604
"1070",1707,86,3.39344262295082
"1071",1760,86,3.71428571428571
"1072",1930,86,3.5
"1073",2138,86,3.36363636363636
"1074",2207,86,3.9375
"1075",2250,86,3.46153846153846
"1076",2261,86,3.9375
"1077",2268,86,3.76470588235294
"1078",2271,86,3.47058823529412
"1079",119,87,4.04651162790698
"1080",125,87,3.69565217391304
"1081",308,87,3.60869565217391
"1082",385,87,3.38461538461538
"1083",438,87,3.33333333333333
"1084",534,87,3.30434782608696
"1085",614,87,3.78260869565217
"1086",779,87,3.33333333333333
"1087",1008,87,3.61904761904762
"1088",1510,87,5.2
"1089",1530,87,3.67857142857143
"1090",1704,87,3.33870967741935
"1091",1715,87,4.33333333333333
"1092",1763,87,3.23529411764706
"1093",1908,87,3.6
"1094",1948,87,3.88235294117647
"1095",1991,87,3.71428571428571
"1096",2139,87,3.1304347826087
"1097",2152,87,3.41176470588235
"1098",2282,87,3.80769230769231
"1099",2426,87,4.11764705882353
"1100",2429,87,3.5625
"1101",2827,87,4.44444444444444
"1102",32,88,3.60869565217391
"1103",199,88,2.125
"1104",246,88,4.375
"1105",268,88,3.57894736842105
"1106",357,88,3.64285714285714
"1107",435,88,3.39285714285714
"1108",444,88,3.50649350649351
"1109",476,88,3.76923076923077
"1110",683,88,4.11111111111111
"1111",737,88,3.66666666666667
"1112",779,88,3.23076923076923
"1113",1030,88,4
"1114",1516,88,3.92307692307692
"1115",1555,88,2.675
"1116",1560,88,3.8
"1117",1674,88,3.94642857142857
"1118",1893,88,3.33333333333333
"1119",1907,88,3.33333333333333
"1120",1996,88,3.63157894736842
"1121",2147,88,3.38461538461538
"1122",2408,88,4.125
"1123",2414,88,4.2
"1124",2575,88,3.33333333333333
"1125",2577,88,3.33333333333333
"1126",2585,88,4.22222222222222
"1127",2644,88,4.25
"1128",101,89,3.47058823529412
"1129",202,89,3.546875
"1130",276,89,2.75
"1131",498,89,3.27272727272727
"1132",639,89,3.54838709677419
"1133",1007,89,3.95238095238095
"1134",1037,89,4.25
"1135",1131,89,3.41666666666667
"1136",1573,89,3.28888888888889
"1137",1763,89,3.93333333333333
"1138",2142,89,3.6875
"1139",2211,89,3.64285714285714
"1140",2389,89,4.55555555555556
"1141",2475,89,4
"1142",2588,89,3
"1143",2616,89,4
"1144",56,90,3.43478260869565
"1145",59,90,3.53846153846154
"1146",85,90,3.42857142857143
"1147",113,90,3.47619047619048
"1148",125,90,4
"1149",397,90,3.37037037037037
"1150",435,90,4.66666666666667
"1151",754,90,3.70833333333333
"1152",792,90,3.54545454545455
"1153",987,90,3.34782608695652
"1154",998,90,4.7
"1155",1120,90,3.88888888888889
"1156",1251,90,3.46153846153846
"1157",1256,90,3.69230769230769
"1158",1367,90,4.04761904761905
"1159",1414,90,3.77777777777778
"1160",1436,90,4.5
"1161",1478,90,3.68181818181818
"1162",1480,90,3.33333333333333
"1163",1481,90,3.65384615384615
"1164",1538,90,2.55555555555556
"1165",1557,90,3.5
"1166",1599,90,3.76923076923077
"1167",1679,90,2.88461538461538
"1168",1743,90,4.14285714285714
"1169",1804,90,3.61538461538462
"1170",1841,90,4.0625
"1171",2260,90,3.81481481481481
"1172",2300,90,3.7
"1173",2341,90,3.92857142857143
"1174",2429,90,4.44444444444444
"1175",2576,90,3.85714285714286
"1176",2591,90,3.33333333333333
"1177",2628,90,3.88888888888889
"1178",90,91,2.65
"1179",281,91,3.05454545454545
"1180",329,91,3.61538461538462
"1181",404,91,3.33333333333333
"1182",588,91,3.40740740740741
"1183",718,91,3.72222222222222
"1184",923,91,3.55
"1185",1130,91,3.6
"1186",1374,91,3.10526315789474
"1187",1509,91,3.86363636363636
"1188",1526,91,3.75
"1189",1527,91,3.85714285714286
"1190",1538,91,3.32142857142857
"1191",1895,91,3.375
"1192",1935,91,3.47619047619048
"1193",2316,91,3.59259259259259
"1194",2645,91,5
"1195",21,92,3.41025641025641
"1196",88,92,3.6304347826087
"1197",92,92,3.8974358974359
"1198",190,92,3.63157894736842
"1199",252,92,2.84615384615385
"1200",462,92,3.48148148148148
"1201",622,92,3.53571428571429
"1202",632,92,3.82352941176471
"1203",685,92,3.78260869565217
"1204",689,92,3.5
"1205",769,92,3.3
